asin,title,author,soldBy,imgUrl,productURL,stars,reviews,price,isKindleUnlimited,category_id,isBestSeller,isEditorsPick,isGoodReadsChoice,publishedDate,category_name
B07MQRYBKP,When She Returned,Lucinda Berry,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81qEPU4XCGL._AC_UY218_.jpg,https://www.amazon.com/dp/B07MQRYBKP,4.3,40865,4.99,True,5,False,False,False,2019-10-15,Literature & Fiction
B07HZ2Q1MK,City of Girls: A Novel,Elizabeth Gilbert,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81botSMHfrL._AC_UY218_.jpg,https://www.amazon.com/dp/B07HZ2Q1MK,4.4,40845,13.99,False,5,False,True,False,2019-06-04,Literature & Fiction
B00BS03LL6,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,Brené Brown,Simon & Schuster Digital Sales Inc.,https://m.media-amazon.com/images/I/61pEljvVxcL._AC_UY218_.jpg,https://www.amazon.com/dp/B00BS03LL6,4.7,40680,12.99,False,30,False,False,False,2022-03-01,Religion & Spirituality
B01825C598,The Hating Game: A Novel,Sally Thorne,HarperCollins Publishers,https://m.media-amazon.com/images/I/81Cf4RF1cQL._AC_UY218_.jpg,https://www.amazon.com/dp/B01825C598,4.5,40551,8.99,False,5,False,False,True,2016-08-09,Literature & Fiction
B07TRVW6VX,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,Random House LLC,https://m.media-amazon.com/images/I/81d4z08oynL._AC_UY218_.jpg,https://www.amazon.com/dp/B07TRVW6VX,4.7,40502,14.99,False,9,False,True,False,2020-02-25,Biographies & Memoirs
B07F2JTYLY,Die alte Dame am Meer (Die Inselkommissarin 3) (German Edition),Anna Johannsen,,https://m.media-amazon.com/images/I/81F-Rg7OuPL._AC_UY218_.jpg,https://www.amazon.com/dp/B07F2JTYLY,4.2,40441,4.99,True,19,False,False,False,,Foreign Language
B07J1GFTBJ,Reina roja (Spanish Edition),Juan Gómez-Jurado,,https://m.media-amazon.com/images/I/71GC9IBeQjL._AC_UY218_.jpg,https://www.amazon.com/dp/B07J1GFTBJ,4.4,40360,0.0,False,19,False,False,False,,Foreign Language
B003G4W49C,Ender's Game (Ender Quintet Book 1),Orson Scott Card,Macmillan,https://m.media-amazon.com/images/I/91T-14y8aTL._AC_UY218_.jpg,https://www.amazon.com/dp/B003G4W49C,4.6,40223,9.99,True,5,False,False,False,,Literature & Fiction
B00GP0JWMQ,Take Me With You,Catherine Ryan Hyde,Amazon.com Services LLC,https://m.media-amazon.com/images/I/A1Opiods8RL._AC_UY218_.jpg,https://www.amazon.com/dp/B00GP0JWMQ,4.4,40050,4.49,True,5,False,False,False,2014-07-22,Literature & Fiction
B00GU2RLMC,The Storied Life of A. J. Fikry: A Novel,Gabrielle Zevin,Hachette Book Group,https://m.media-amazon.com/images/I/8164eZNm2RL._AC_UY218_.jpg,https://www.amazon.com/dp/B00GU2RLMC,4.3,40003,11.99,False,5,False,True,False,2014-04-01,Literature & Fiction
B00IQO403K,The Three-Body Problem (The Three-Body Problem Series Book 1),Cixin Liu,Macmillan,https://m.media-amazon.com/images/I/81rITw6eLTL._AC_UY218_.jpg,https://www.amazon.com/dp/B00IQO403K,4.3,39957,11.99,False,5,False,False,False,,Literature & Fiction
B075NF35FN,Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals,Karen Frazier,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91MK2mqSfyL._AC_UY218_.jpg,https://www.amazon.com/dp/B075NF35FN,4.8,39713,6.99,True,30,True,False,False,2017-10-03,Religion & Spirituality
B003MC5N28,"The Giver (Giver Quartet, Book 1)",Lois Lowry,HarperCollins Publishers,https://m.media-amazon.com/images/I/91rq29R8iLL._AC_UY218_.jpg,https://www.amazon.com/dp/B003MC5N28,4.6,39522,5.99,False,16,False,False,False,,Teen & Young Adult
B0BB52CCND,The Bookstore Sisters: A Short Story,Alice Hoffman,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81OrrjDgaSL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BB52CCND,4.3,39508,1.99,True,5,True,False,False,2022-11-01,Literature & Fiction
B08HL999ZD,The Personal Librarian,Marie Benedict,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81QQnNKT7ZS._AC_UY218_.jpg,https://www.amazon.com/dp/B08HL999ZD,4.5,39363,12.99,False,5,False,False,True,2021-06-29,Literature & Fiction
B00NEQRNVG,"Captivated By You (Crossfire, Book 4)",Sylvia Day,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81-UENDC8-L._AC_UY218_.jpg,https://www.amazon.com/dp/B00NEQRNVG,4.4,39334,11.99,False,5,False,False,True,,Literature & Fiction
B004IYJDVG,Rules of Civility: A Novel,Amor Towles,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/91IUd4yP-1L._AC_UY218_.jpg,https://www.amazon.com/dp/B004IYJDVG,4.4,39300,14.99,False,5,False,True,False,2011-07-26,Literature & Fiction
B00SEFAIRI,Between the World and Me,Ta-Nehisi Coates,Random House LLC,https://m.media-amazon.com/images/I/911YPgxruQL._AC_UY218_.jpg,https://www.amazon.com/dp/B00SEFAIRI,4.6,39237,14.99,False,9,False,True,False,2015-07-14,Biographies & Memoirs
B07DN8BQMD,Children of Time,Adrian Tchaikovsky,Hachette Book Group,https://m.media-amazon.com/images/I/81eW-cKGe6L._AC_UY218_.jpg,https://www.amazon.com/dp/B07DN8BQMD,4.5,39234,9.99,False,23,False,False,False,,Science Fiction & Fantasy
B000FC0SH8,Old Man and the Sea,Ernest Hemingway,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71KloredONL._AC_UY218_.jpg,https://www.amazon.com/dp/B000FC0SH8,4.5,39151,10.99,False,5,False,False,False,2002-07-25,Literature & Fiction
B01N4D4R7W,They Both Die at the End,Adam Silvera,HarperCollins Publishers,https://m.media-amazon.com/images/I/8114bMjKLoL._AC_UY218_.jpg,https://www.amazon.com/dp/B01N4D4R7W,4.6,39040,11.99,False,16,False,False,False,,Teen & Young Adult
B001BC2ZS6,Of Mice and Men,John Steinbeck,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/71LPo9FucCL._AC_UY218_.jpg,https://www.amazon.com/dp/B001BC2ZS6,4.6,38930,9.99,False,5,False,False,False,1993-09-01,Literature & Fiction
B08L3NHJ88,It Happened One Summer: A Novel (Bellinger Sisters Book 1),Tessa Bailey,HarperCollins Publishers,https://m.media-amazon.com/images/I/81ZKf0rJk5L._AC_UY218_.jpg,https://www.amazon.com/dp/B08L3NHJ88,4.4,38835,13.99,False,5,False,True,False,,Literature & Fiction
B00LB89UII,The Seven Sisters (Seven Sisters Book 1),Lucinda Riley,,https://m.media-amazon.com/images/I/71aoz2qE2ZS._AC_UY218_.jpg,https://www.amazon.com/dp/B00LB89UII,4.4,38783,0.0,False,23,False,False,False,2014-11-06,Science Fiction & Fantasy
B003TSEEDY,The Perks of Being a Wallflower,Stephen Chbosky,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71720uZoL4L._AC_UY218_.jpg,https://www.amazon.com/dp/B003TSEEDY,4.7,38762,11.99,False,5,False,False,False,2010-06-29,Literature & Fiction
B00LD1OREU,The Seven Sisters: Book One,Lucinda Riley,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71FVWrlyOwL._AC_UY218_.jpg,https://www.amazon.com/dp/B00LD1OREU,4.4,38754,13.99,False,5,False,False,False,,Literature & Fiction
B075CQSTGT,The One: A Novel,John Marrs,Harlequin Digital Sales Corp.,https://m.media-amazon.com/images/I/81Zg0L8wfpL._AC_UY218_.jpg,https://www.amazon.com/dp/B075CQSTGT,4.3,38742,13.49,True,5,False,False,False,2018-02-20,Literature & Fiction
B06Y5HPRLC,The Cruel Prince (The Folk of the Air Book 1),Holly Black,Hachette Book Group,https://m.media-amazon.com/images/I/91dQRqjWTbL._AC_UY218_.jpg,https://www.amazon.com/dp/B06Y5HPRLC,4.4,38673,11.99,False,16,False,False,False,,Teen & Young Adult
B071XQ6H38,The Cruel Prince (The Folk of the Air),Holly Black,,https://m.media-amazon.com/images/I/91TwOUsfb4L._AC_UY218_.jpg,https://www.amazon.com/dp/B071XQ6H38,4.4,38673,0.0,False,23,False,False,False,2018-01-02,Science Fiction & Fantasy
B00JYWVYLY,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,Random House LLC,https://m.media-amazon.com/images/I/81UEZP-EUvL._AC_UY218_.jpg,https://www.amazon.com/dp/B00JYWVYLY,4.8,38591,13.99,False,9,False,True,False,2014-10-21,Biographies & Memoirs
B01M6XMA62,Conversations with Friends: A Novel,Sally Rooney,Random House LLC,https://m.media-amazon.com/images/I/71mcfORV-fL._AC_UY218_.jpg,https://www.amazon.com/dp/B01M6XMA62,4.1,38545,11.99,False,5,False,False,False,2017-07-11,Literature & Fiction
B076HPW3LK,Das Mädchen am Strand (Die Inselkommissarin 2) (German Edition),Anna Johannsen,,https://m.media-amazon.com/images/I/81oZnUvOTVL._AC_UY218_.jpg,https://www.amazon.com/dp/B076HPW3LK,4.2,38483,4.99,True,19,False,False,False,,Foreign Language
B07W5FQLDP,The Catcher in the Rye,J. D. Salinger,,https://m.media-amazon.com/images/I/61cfToP7pgL._AC_UY218_.jpg,https://www.amazon.com/dp/B07W5FQLDP,4.4,38447,0.0,False,16,False,False,False,2019-08-13,Teen & Young Adult
B07VQP135N,Cilka's Journey: The Sunday Times bestselling sequel to The Tattooist of Auschwitz,Heather Morris,,https://m.media-amazon.com/images/I/91KIRlkCdFL._AC_UY218_.jpg,https://www.amazon.com/dp/B07VQP135N,4.7,38442,0.0,False,4,False,True,False,2019-10-01,History
B07V8HFMTR,The Catcher in the Rye,J. D. Salinger,Hachette Book Group,https://m.media-amazon.com/images/I/91YXaY-I9VS._AC_UY218_.jpg,https://www.amazon.com/dp/B07V8HFMTR,4.4,38436,9.99,False,5,False,False,False,2019-08-13,Literature & Fiction
B07QLZYF76,Cilka's Journey: A Novel (Tattooist of Auschwitz Book 2),Heather Morris,Macmillan,https://m.media-amazon.com/images/I/81sTaMNLkIL._AC_UY218_.jpg,https://www.amazon.com/dp/B07QLZYF76,4.7,38436,9.99,True,5,False,True,False,,Literature & Fiction
B01ER6Z7RI,Two by Two,Nicholas Sparks,Hachette Book Group,https://m.media-amazon.com/images/I/81IDwdc2ikL._AC_UY218_.jpg,https://www.amazon.com/dp/B01ER6Z7RI,4.4,38406,8.99,False,5,False,False,False,2016-10-04,Literature & Fiction
B07L2VDHXT,The Vine Witch,Luanne G. Smith,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91g3D60NUNL._AC_UY218_.jpg,https://www.amazon.com/dp/B07L2VDHXT,4.2,38293,2.49,True,23,False,False,False,,Science Fiction & Fantasy
B01CXYSEB2,A Thousand Boy Kisses (NEW BONUS CONTENT),Tillie Cole,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71D7UgWOv1L._AC_UY218_.jpg,https://www.amazon.com/dp/B01CXYSEB2,4.5,38229,3.99,True,16,False,False,True,,Teen & Young Adult
B00JD3ZL9U,The Girl with Seven Names: A North Korean Defector’s Story,Hyeonseo Lee,HarperCollins Publishers,https://m.media-amazon.com/images/I/81vsXHPS4HL._AC_UY218_.jpg,https://www.amazon.com/dp/B00JD3ZL9U,4.6,38223,11.99,True,9,False,False,True,2015-07-02,Biographies & Memoirs
B01FRSZAUO,We Were the Lucky Ones: A Novel,Georgia Hunter,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81DS2Q+++BL._AC_UY218_.jpg,https://www.amazon.com/dp/B01FRSZAUO,4.6,38072,8.99,False,5,False,False,True,2017-02-14,Literature & Fiction
B07CGCTSNW,The Last Green Valley: A Novel,Mark Sullivan,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91uyXpTwqkL._AC_UY218_.jpg,https://www.amazon.com/dp/B07CGCTSNW,4.6,38007,5.99,True,5,False,False,False,2021-05-04,Literature & Fiction
B01HW6Z3FG,This Is How It Always Is: A Novel,Laurie Frankel,Macmillan,https://m.media-amazon.com/images/I/81Ud2fTwcfL._AC_UY218_.jpg,https://www.amazon.com/dp/B01HW6Z3FG,4.5,37937,11.99,True,5,False,True,False,2017-01-24,Literature & Fiction
B00QASO8GI,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,JJ Smith,,https://m.media-amazon.com/images/I/81NXZnNaK-L._AC_UY218_.jpg,https://www.amazon.com/dp/B00QASO8GI,4.7,37830,0.0,False,18,False,False,True,2015-01-05,"Cookbooks, Food & Wine"
B00LD1OBMI,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,JJ Smith,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71hsTjDcWSL._AC_UY218_.jpg,https://www.amazon.com/dp/B00LD1OBMI,4.7,37830,13.99,False,29,False,False,True,2014-07-01,Nonfiction
B002U3CCYM,The Eye of the World: Book One of The Wheel of Time,Robert Jordan,Macmillan,https://m.media-amazon.com/images/I/91aLX1aqz3L._AC_UY218_.jpg,https://www.amazon.com/dp/B002U3CCYM,4.6,37793,7.99,False,16,False,False,False,,Teen & Young Adult
B01MSICPW3,Less (Winner of the Pulitzer Prize): A Novel (The Arthur Less Books Book 1),Andrew Sean Greer,Hachette Book Group,https://m.media-amazon.com/images/I/81rtnbvohgL._AC_UY218_.jpg,https://www.amazon.com/dp/B01MSICPW3,4.1,37709,9.99,False,5,False,False,False,,Literature & Fiction
B006564VQC,The Selection,Kiera Cass,HarperCollins Publishers,https://m.media-amazon.com/images/I/810I+gtUtwL._AC_UY218_.jpg,https://www.amazon.com/dp/B006564VQC,4.5,37533,7.49,True,16,False,False,True,,Teen & Young Adult
B0015DWJX2,The Guernsey Literary and Potato Peel Pie Society: A Novel,Mary Ann Shaffer,Random House LLC,https://m.media-amazon.com/images/I/91v6Y-SyDdL._AC_UY218_.jpg,https://www.amazon.com/dp/B0015DWJX2,4.6,37349,13.99,False,5,False,False,False,2008-07-29,Literature & Fiction
B015VACH4U,Homegoing: A novel,Yaa Gyasi,Random House LLC,https://m.media-amazon.com/images/I/91PJlFlDtdL._AC_UY218_.jpg,https://www.amazon.com/dp/B015VACH4U,4.6,37208,11.99,False,5,False,True,False,2016-06-07,Literature & Fiction
B073VX7HT4,The Overstory: A Novel,Richard Powers,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81x9HI3QBeL._AC_UY218_.jpg,https://www.amazon.com/dp/B073VX7HT4,4.4,37076,9.48,False,5,False,False,True,2018-04-03,Literature & Fiction
B07SV21LFY,Zodiac Academy: The Awakening,Caroline Peckham,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91UZWd29+KL._AC_UY218_.jpg,https://www.amazon.com/dp/B07SV21LFY,4.3,36931,6.99,True,5,False,False,False,,Literature & Fiction
B078MC547V,All Your Perfects: A Novel (Hopeless Book 4),Colleen Hoover,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71L5vWJf6JL._AC_UY218_.jpg,https://www.amazon.com/dp/B078MC547V,4.5,36900,12.99,True,5,False,False,True,,Literature & Fiction
B004FGMDOQ,Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children Book 1),Ransom Riggs,Penguin Random House Publisher Services,https://m.media-amazon.com/images/I/91WjUEDBocL._AC_UY218_.jpg,https://www.amazon.com/dp/B004FGMDOQ,4.3,36863,9.99,False,16,False,True,False,,Teen & Young Adult
B00I765ZEU,Golden Son (Red Rising Book 2),Pierce Brown,Random House LLC,https://m.media-amazon.com/images/I/81d7AF0zjZL._AC_UY218_.jpg,https://www.amazon.com/dp/B00I765ZEU,4.7,36755,9.99,False,5,False,True,False,,Literature & Fiction
B0929HXWQY,American Marxism,Mark R. Levin,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81lsmyMcYNL._AC_UY218_.jpg,https://www.amazon.com/dp/B0929HXWQY,4.8,36717,14.99,False,14,False,False,False,2021-07-13,Politics & Social Sciences
B01M62624T,The Outsiders 50th Anniversary Edition,S. E. Hinton,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81G-Knpl3zL._AC_UY218_.jpg,https://www.amazon.com/dp/B01M62624T,4.8,36696,7.99,False,16,False,False,False,2016-11-01,Teen & Young Adult
B00SPVPX2G,Morning Star (Red Rising Series Book 3),Pierce Brown,Random House LLC,https://m.media-amazon.com/images/I/81xh7F-kvPL._AC_UY218_.jpg,https://www.amazon.com/dp/B00SPVPX2G,4.7,36562,12.99,False,5,False,True,False,,Literature & Fiction
B075M7S8G4,Twelve Years a Slave (AmazonClassics Edition),Solomon Northup,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81LHEBxSXHL._AC_UY218_.jpg,https://www.amazon.com/dp/B075M7S8G4,4.5,36518,2.99,True,9,True,False,False,2017-12-05,Biographies & Memoirs
B07ZYPBYWL,Honeysuckle Season,Mary Ellen Taylor,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91AYPTQiVrL._AC_UY218_.jpg,https://www.amazon.com/dp/B07ZYPBYWL,4.4,36394,4.99,True,5,False,False,False,2020-09-01,Literature & Fiction
B002RI9PKO,Outliers: The Story of Success,Malcolm Gladwell,,https://m.media-amazon.com/images/I/71hq+FB1jJL._AC_UY218_.jpg,https://www.amazon.com/dp/B002RI9PKO,4.6,36280,0.0,False,14,False,True,False,2008-11-18,Politics & Social Sciences
B00G3L7VPC,One Plus One: A Novel,Jojo Moyes,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/716VILYM2dL._AC_UY218_.jpg,https://www.amazon.com/dp/B00G3L7VPC,4.3,36256,12.99,False,5,False,True,False,2014-07-01,Literature & Fiction
B0B36FKPS8,King of Wrath: An Arranged Marriage Romance (Kings of Sin Book 1),Ana Huang,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81zyFvFYZNL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B36FKPS8,4.4,36224,4.99,True,5,False,False,False,,Literature & Fiction
B00UG8RP2W,An Offer From a Gentleman: Bridgerton (Bridgertons Book 3),Julia Quinn,HarperCollins Publishers,https://m.media-amazon.com/images/I/819cv+UCB5L._AC_UY218_.jpg,https://www.amazon.com/dp/B00UG8RP2W,4.6,36050,7.99,False,5,False,False,False,,Literature & Fiction
B01BBXF0HM,Crooked Kingdom: A Sequel to Six of Crows,Leigh Bardugo,Macmillan,https://m.media-amazon.com/images/I/A1r8gyOVIFL._AC_UY218_.jpg,https://www.amazon.com/dp/B01BBXF0HM,4.7,36021,9.99,False,16,False,True,False,,Teen & Young Adult
B0117K9N3Q,Crooked Kingdom (Six of Crows Book 2): A Sequel to Six of Crows,Leigh Bardugo,,https://m.media-amazon.com/images/I/91bfk7E9plL._AC_UY218_.jpg,https://www.amazon.com/dp/B0117K9N3Q,4.7,36021,0.0,False,28,False,True,False,2016-09-27,LGBTQ+ eBooks
B002GYI9C4,Mistborn: The Final Empire,Brandon Sanderson,Macmillan,https://m.media-amazon.com/images/I/91U6rc7u0yL._AC_UY218_.jpg,https://www.amazon.com/dp/B002GYI9C4,4.7,35865,7.99,False,16,False,False,False,,Teen & Young Adult
B07J489X7H,The Nickel Boys (Winner 2020 Pulitzer Prize for Fiction): A Novel,Colson Whitehead,Random House LLC,https://m.media-amazon.com/images/I/81JYu+PVg1L._AC_UY218_.jpg,https://www.amazon.com/dp/B07J489X7H,4.5,35804,11.99,False,5,False,True,False,2019-07-16,Literature & Fiction
B000QRIGLW,Twilight (The Twilight Saga Book 1),Stephenie Meyer,Hachette Book Group,https://m.media-amazon.com/images/I/718IDMtJRJL._AC_UY218_.jpg,https://www.amazon.com/dp/B000QRIGLW,4.7,35635,10.99,False,16,False,False,False,,Teen & Young Adult
B01N7GREG9,Paint It All Red (Mindf*ck Series Book 5),S.T. Abby,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91x1evck6DL._AC_UY218_.jpg,https://www.amazon.com/dp/B01N7GREG9,4.7,35600,1.99,True,5,False,False,False,,Literature & Fiction
B001ANSS5K,Paper Towns,John Green,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81AYxgin69L._AC_UY218_.jpg,https://www.amazon.com/dp/B001ANSS5K,4.2,35592,9.99,False,16,False,False,False,2008-10-16,Teen & Young Adult
B005SCRR1A,Caliban's War (The Expanse Book 2),James S. A. Corey,Hachette Book Group,https://m.media-amazon.com/images/I/91oFDrzhkqL._AC_UY218_.jpg,https://www.amazon.com/dp/B005SCRR1A,4.7,35544,11.99,False,5,False,False,True,,Literature & Fiction
B0739PYQSS,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Jocko Willink,Macmillan,https://m.media-amazon.com/images/I/71GqMTCFWtL._AC_UY218_.jpg,https://www.amazon.com/dp/B0739PYQSS,4.8,35451,14.99,False,9,True,False,False,2017-11-21,Biographies & Memoirs
B005JZD3B4,Start With Why: The Inspiring Million-Copy Bestseller That Will Help You Find Your Purpose,Simon Sinek,,https://m.media-amazon.com/images/I/71jW2qrp+SL._AC_UY218_.jpg,https://www.amazon.com/dp/B005JZD3B4,4.6,35343,0.0,False,14,False,False,False,2011-10-06,Politics & Social Sciences
B09ZKRWCG4,The Do-Over (The Miles High Club Book 4),T L Swan,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71klX27DuWL._AC_UY218_.jpg,https://www.amazon.com/dp/B09ZKRWCG4,4.5,35305,3.99,True,5,False,False,False,,Literature & Fiction
B01MST9RU9,The Risk (Mindf*ck Series #1),S.T. Abby,Amazon.com Services LLC,https://m.media-amazon.com/images/I/911RZEwEDgL._AC_UY218_.jpg,https://www.amazon.com/dp/B01MST9RU9,4.5,35284,1.99,True,5,False,False,False,,Literature & Fiction
B07L4PL653,A Fire Sparkling,Julianne MacLean,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81c7yaW1JAL._AC_UY218_.jpg,https://www.amazon.com/dp/B07L4PL653,4.6,35262,2.49,True,5,False,False,False,2019-08-01,Literature & Fiction
B0BDSB3YLP,É assim que começa (Vol. 2 É assim que acaba) (Portuguese Edition),Colleen Hoover,,https://m.media-amazon.com/images/I/813TDwBsihL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BDSB3YLP,4.8,35222,7.99,False,16,False,False,False,,Teen & Young Adult
B07693HRS9,Darker: Fifty Shades Darker as Told by Christian (Fifty Shades as Told by Christian Book 2),,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71e2z17ohIL._AC_UY218_.jpg,https://www.amazon.com/dp/B07693HRS9,4.7,35168,7.99,False,5,False,True,False,,Literature & Fiction
B00H25FCSQ,The Fifth Season (The Broken Earth Book 1),N. K. Jemisin,Hachette Book Group,https://m.media-amazon.com/images/I/91y2FwIWVKL._AC_UY218_.jpg,https://www.amazon.com/dp/B00H25FCSQ,4.5,35111,11.99,False,5,False,False,True,,Literature & Fiction
B011G3HG5G,My Name Is Lucy Barton: A Novel,Elizabeth Strout,Random House LLC,https://m.media-amazon.com/images/I/71jRlMaYQOS._AC_UY218_.jpg,https://www.amazon.com/dp/B011G3HG5G,3.8,35006,13.99,False,5,False,True,False,,Literature & Fiction
B07R853BBP,The Sun Sister (The Seven Sisters Book 6),Lucinda Riley,,https://m.media-amazon.com/images/I/81WSeVQSRQL._AC_UY218_.jpg,https://www.amazon.com/dp/B07R853BBP,4.6,34954,0.0,False,23,False,False,False,2019-10-31,Science Fiction & Fantasy
B07Z448J7C,The Sun Sister: A Novel (The Seven Sisters Book 6),Lucinda Riley,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81jfVihEytL._AC_UY218_.jpg,https://www.amazon.com/dp/B07Z448J7C,4.6,34936,13.99,False,5,False,False,False,,Literature & Fiction
B07XTNKQKF,Os sete maridos de Evelyn Hugo (Portuguese Edition),Taylor Jenkins Reid,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91aRbGB8IFL._AC_UY218_.jpg,https://www.amazon.com/dp/B07XTNKQKF,4.8,34922,5.38,False,19,False,False,False,,Foreign Language
B0881XTWZW,Rage,Bob Woodward,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71MHQ94JBDS._AC_UY218_.jpg,https://www.amazon.com/dp/B0881XTWZW,4.6,34850,13.99,False,9,False,False,True,2020-09-15,Biographies & Memoirs
B08B7YXJH7,Seven Perfect Things: A Novel,Catherine Ryan Hyde,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81cYBIqyRqL._AC_UY218_.jpg,https://www.amazon.com/dp/B08B7YXJH7,4.5,34831,5.99,True,5,False,False,False,2021-05-04,Literature & Fiction
B002L6HE46,"An Echo in the Bone: A Novel (Outlander, Book 7)",Diana Gabaldon,Random House LLC,https://m.media-amazon.com/images/I/41el1R0NQPL._AC_UY218_.jpg,https://www.amazon.com/dp/B002L6HE46,4.7,34657,7.99,False,5,False,False,True,,Literature & Fiction
B01MAUBD33,Archer's Voice (Where Love Meets Destiny),Mia Sheridan,Hachette Book Group,https://m.media-amazon.com/images/I/81DylizH0EL._AC_UY218_.jpg,https://www.amazon.com/dp/B01MAUBD33,4.6,34653,10.99,False,5,False,False,True,,Literature & Fiction
B0153SZLXO,Mais Esperto que o Diabo: O mistério revelado da liberdade e do sucesso (Portuguese Edition),Napoleon Hill,Amazon.com Services LLC,https://m.media-amazon.com/images/I/819ERrDHRcL._AC_UY218_.jpg,https://www.amazon.com/dp/B0153SZLXO,4.7,34524,5.94,False,19,False,False,False,,Foreign Language
B0796RNF48,Every Breath,Nicholas Sparks,Hachette Book Group,https://m.media-amazon.com/images/I/A1MehVWnxpL._AC_UY218_.jpg,https://www.amazon.com/dp/B0796RNF48,4.6,34484,9.99,False,5,False,False,False,2018-10-16,Literature & Fiction
B0C37CLHJL,Say You Swear: The smash-hit TikTok sensation with the book boyfriend readers cannot stop raving about,Meagan Brandy,,https://m.media-amazon.com/images/I/917qYkZKUAL._AC_UY218_.jpg,https://www.amazon.com/dp/B0C37CLHJL,4.7,34377,0.0,False,5,False,False,False,2023-06-08,Literature & Fiction
B004GUSG4M,Before I Go To Sleep: A Novel,S. J. Watson,HarperCollins Publishers,https://m.media-amazon.com/images/I/81H4XfQTgyL._AC_UY218_.jpg,https://www.amazon.com/dp/B004GUSG4M,4.0,34323,14.49,False,16,False,True,False,2011-06-14,Teen & Young Adult
B08YYY8ZNX,The Last Rose of Shanghai: A Novel,Weina Dai Randel,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91o25J4UjIS._AC_UY218_.jpg,https://www.amazon.com/dp/B08YYY8ZNX,4.3,34304,4.99,True,5,False,False,True,2021-12-01,Literature & Fiction
B07DMZ6714,The Salt Path: A Memoir,Raynor Winn,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/A1uQrTG3mNL._AC_UY218_.jpg,https://www.amazon.com/dp/B07DMZ6714,4.4,34226,14.99,False,9,False,False,False,2019-03-05,Biographies & Memoirs
B07PKRXQDH,The Queen of Nothing (The Folk of the Air Book 3),Holly Black,Hachette Book Group,https://m.media-amazon.com/images/I/91lnRGu3qrL._AC_UY218_.jpg,https://www.amazon.com/dp/B07PKRXQDH,4.6,34196,12.99,False,16,False,True,False,,Teen & Young Adult
B08MFM8857,The Missing Sister: The spellbinding penultimate novel in the Seven Sisters series,Lucinda Riley,,https://m.media-amazon.com/images/I/81xT1njiPPL._AC_UY218_.jpg,https://www.amazon.com/dp/B08MFM8857,4.5,34124,0.0,False,23,False,False,False,2021-05-27,Science Fiction & Fantasy
